,Регион,Год,Объем_сточных_вод_млн_м3,Инвестиции_в_ООС_тыс_руб,ВРП_млн_руб,ВРП_на_душу_руб,Индексы_производства_продукции_СХ_%,Доля_городского_населения_%,Использование_свеж_воды_млн_м3,Индекс_промыш_производства_%,Cluster
1970,г. Санкт-Петербург,2002,1183.0,1525012.7999999998,336692.3,72059.8,,100.0,1161.0,129.62,0
1971,г. Санкт-Петербург,2003,1203.0,3236043.2,409638.5,87919.3,,100.0,1165.0,111.43,0
1972,г. Санкт-Петербург,2004,1182.0,5360112.0,542359.2,116030.9,,100.0,1138.0,113.7,0
1973,г. Санкт-Петербург,2005,1188.0,18134312.6,666392.8,141795.6,101.6,100.0,1168.0,105.7,0
1974,г. Санкт-Петербург,2006,1174.0,9882963.4,825102.3,174432.8,,100.0,1167.0,98.0,0
1975,г. Санкт-Петербург,2007,1187.0,8205394.6,1119660.3,235410.3,,100.0,1179.0,110.1,0
1976,г. Санкт-Петербург,2008,1174.0,13597944.4,1431839.6,299436.0,,100.0,1146.0,103.6,0
1977,г. Санкт-Петербург,2009,1106.0,14350585.2,1475805.3,306454.8,,100.0,1113.0,83.4,0
1978,г. Санкт-Петербург,2010,1346.0,19222411.6,1699486.4,349253.6,88.7,100.0,1017.0,107.8,0
1979,г. Санкт-Петербург,2011,1239.0,16710404.499999998,2091914.3,423715.0,123.0,100.0,912.0,114.6,0
1980,г. Санкт-Петербург,2012,1217.52,18016758.0,2280426.0,453981.0,95.2,100.0,1043.34,104.7,0
1981,г. Санкт-Петербург,2013,1156.9,25279212.7,2491423.3,485317.0,105.8,100.0,964.13,99.6,0
1982,г. Санкт-Петербург,2014,1057.92,15021383.1,2661210.0,508256.7,103.5,100.0,905.37,93.6,0
1983,г. Санкт-Петербург,2015,1023.36,24101825.599999998,3387417.7,638685.1,102.6,100.0,873.19,93.0,0
